,timestamp,solving_id,question_id,user_answer,elapsed_time,user_id
69973,1527896857961,7,q2993,b,3000,100247
69974,1527896950226,8,q2629,d,5333,100247
69975,1527896950283,8,q2630,b,5333,100247
69976,1527896950289,8,q2628,a,5333,100247
69977,1527896984958,9,q4555,d,32000,100247
69978,1527896996697,10,q4178,c,9000,100247
69979,1527897020757,11,q4761,b,21000,100247
69980,1527897033273,12,q6185,b,9000,100247
69981,1527897059766,13,q6243,a,23000,100247
69982,1527897105659,14,q6442,b,43000,100247
69983,1527897205153,15,q6949,c,24000,100247
69984,1527897205157,15,q6950,b,24000,100247
69985,1527897205211,15,q6951,c,24000,100247
69986,1527897205236,15,q6952,b,24000,100247
69987,1527897431073,16,q7338,d,55250,100247
69988,1527897431123,16,q7337,b,55250,100247
69989,1527897431129,16,q7336,b,55250,100247
69990,1527897431134,16,q7335,a,55250,100247
69991,1527897868707,17,q1291,c,21000,100247
69992,1527897909374,18,q729,b,22000,100247
69993,1527897944397,19,q892,c,23000,100247
69994,1527897973524,20,q11263,b,19000,100247
69995,1527898018227,21,q477,b,20000,100247
69996,1527898060178,22,q1349,c,17000,100247
69997,1527898095979,23,q1155,a,15000,100247
69998,1527898141402,24,q11259,b,19000,100247
69999,1527898182364,25,q590,b,17000,100247
70000,1527898232373,26,q1356,c,18000,100247
70001,1527898346954,27,q3935,b,24000,100247
70002,1527898404274,28,q5682,a,25000,100247
70003,1527898479194,29,q6087,a,21000,100247
70004,1527898521176,30,q9940,c,34000,100247
70005,1527898546945,31,q6409,a,14000,100247
70006,1527898567063,32,q3947,b,11000,100247
70007,1527898583019,33,q4478,a,6000,100247
70008,1527898617476,34,q8922,c,24000,100247
70009,1527898652779,35,q5853,d,23000,100247
70010,1527898735243,36,q5220,b,23000,100247
70011,1531634289876,1,q8098,d,23000,100248
70012,1531634319594,2,q8074,c,26000,100248
70013,1531634345567,3,q176,c,24000,100248
70014,1531634368418,4,q1279,c,20000,100248
70015,1531634397336,5,q2067,c,8666,100248
70016,1531634397343,5,q2069,c,8666,100248
70017,1531634397344,5,q2068,a,8666,100248
70018,1531634455200,6,q3411,b,3000,100248
70019,1531634455276,6,q3413,c,3000,100248
70020,1531634455277,6,q3412,b,3000,100248
70021,1515906211142,1,q8098,b,17000,100249
70022,1520779275573,2,q8074,d,30000,100249
70023,1520779370588,3,q176,d,29000,100249
70024,1520779396454,4,q1279,c,22000,100249
70025,1520779533983,5,q2068,a,27333,100249
70026,1520779533983,5,q2069,d,27333,100249
70027,1520779538533,5,q2067,a,27333,100249
70028,1520779645344,6,q3412,a,33333,100249
70029,1520779645379,6,q3413,d,33333,100249
70030,1520779645449,6,q3411,c,33333,100249
70031,1520779760309,7,q2992,c,37000,100249
70032,1520779760332,7,q2991,a,37000,100249
70033,1520779760358,7,q2993,c,37000,100249
70034,1520779847140,8,q2628,a,27666,100249
70035,1520779847158,8,q2629,d,27666,100249
70036,1520779847196,8,q2630,b,27666,100249
70037,1520779867223,9,q4555,b,17000,100249
70038,1520779895247,10,q4178,c,25000,100249
70039,1520779925483,11,q4761,c,27000,100249
70040,1520779949928,12,q6185,a,22000,100249
70041,1520779974029,13,q6243,d,21000,100249
70042,1520780016965,14,q6442,a,40000,100249
70043,1520780190821,15,q6952,c,42500,100249
70044,1520780190831,15,q6950,b,42500,100249
70045,1520780190841,15,q6949,a,42500,100249
70046,1520780190914,15,q6951,a,42500,100249
70047,1520780492171,16,q7335,c,74250,100249
70048,1520780492187,16,q7338,d,74250,100249
70049,1520780492214,16,q7337,b,74250,100249
70050,1520780492219,16,q7336,d,74250,100249
70051,1520780654449,17,q4475,a,36000,100249
70052,1520780795042,18,q6340,c,63000,100249
70053,1520780908938,19,q4379,b,50000,100249
70054,1520780979511,20,q8718,b,29000,100249
70055,1520781083461,21,q5061,c,48000,100249
70056,1520781147964,22,q6319,d,38000,100249
70057,1520781225135,23,q4467,c,48000,100249
70058,1520781316341,24,q9183,c,44000,100249
70059,1520781410127,25,q4050,d,53000,100249
70060,1520781555039,26,q4317,b,69000,100249
70061,1564699750551,1,q5035,b,27000,10025
70062,1564699821367,2,q4684,b,36000,10025
70063,1564699840507,3,q929,a,15000,10025
70064,1564699860583,4,q4775,b,17000,10025
70065,1564699878170,5,q3752,a,14000,10025
70066,1564699899454,6,q5490,c,19000,10025
70067,1564699930782,7,q5663,c,29000,10025
70068,1564699945836,8,q5119,a,12000,10025
70069,1564699965000,9,q6483,c,16000,10025
70070,1564699973922,10,q4539,a,6000,10025
70071,1564700003983,11,q6073,d,27000,10025
70072,1564755630770,12,q462,b,197000,10025
70073,1564755710867,13,q984,b,15000,10025
70074,1564755756419,14,q1336,b,18000,10025
70075,1564755796853,15,q404,c,16000,10025
70076,1564755861019,16,q952,a,15000,10025
70077,1564755948203,17,q1101,b,45000,10025
70078,1564755995295,18,q413,c,18000,10025
70079,1564756076042,19,q1384,b,21000,10025
70080,1564756123945,20,q1037,a,17000,10025
70081,1564756186380,21,q739,c,16000,10025
70082,1564756251491,22,q970,c,21000,10025
70083,1564756301388,23,q403,b,20000,10025
70084,1564756364720,24,q8172,a,22000,10025
70085,1564756418182,25,q25,b,20000,10025
70086,1564756471836,26,q135,d,23000,10025
70087,1564756659431,27,q8057,c,22000,10025
70088,1564756705979,28,q59,b,27000,10025
70089,1564756749526,29,q8114,a,21000,10025
70090,1564756856995,30,q3120,b,27666,10025
70091,1564756857008,30,q3122,d,27666,10025
70092,1564756857045,30,q3121,b,27666,10025
70093,1564756948308,31,q3314,b,25000,10025
70094,1564756948361,31,q3312,d,25000,10025
70095,1564756948435,31,q3313,c,25000,10025
70096,1564757051653,32,q3343,b,27333,10025
70097,1564757051667,32,q3342,b,27333,10025
70098,1564757051673,32,q3344,b,27333,10025
70099,1564757135395,33,q2652,a,23000,10025
70100,1564757135424,33,q2654,a,23000,10025
70101,1564757135442,33,q2653,b,23000,10025
70102,1564757188390,34,q3353,d,14333,10025
70103,1564757188416,34,q3352,b,14333,10025
70104,1564757188577,34,q3351,d,14333,10025
70105,1564757360395,35,q6425,d,42000,10025
70106,1564757385113,36,q3774,a,17000,10025
70107,1564757431647,37,q4559,a,19000,10025
70108,1564757467536,38,q8738,a,10000,10025
70109,1564757528651,39,q3756,a,14000,10025
70110,1564757565624,40,q3980,b,21000,10025
70111,1564757589709,41,q6433,c,10000,10025
70112,1564757631075,42,q17123,b,8000,10025
70113,1564757745252,43,q5724,a,10000,10025
70114,1564757787564,44,q3678,b,30000,10025
70115,1564757827901,45,q4632,c,13000,10025
70116,1564757856178,46,q9854,a,20000,10025
70117,1564757890223,47,q6147,b,22000,10025
70118,1564757911853,48,q4188,d,15000,10025
70119,1564757953230,49,q6250,b,14000,10025
70120,1564757977029,50,q9952,b,10000,10025
70121,1564758004123,51,q5328,a,20000,10025
70122,1564758046834,52,q4161,a,34000,10025
70123,1564758090300,53,q4767,b,20000,10025
70124,1564759366903,54,q5035,b,33000,10025
70125,1564759435287,55,q4684,c,52000,10025
70126,1564759469977,56,q5490,c,12000,10025
70127,1564759543245,57,q5663,a,59000,10025
70128,1564759568817,58,q6483,c,12000,10025
70129,1564788028858,59,q6073,d,32000,10025
70130,1564788070532,60,q4559,b,9000,10025
70131,1564788087608,61,q6433,d,11000,10025
70132,1564788098203,62,q5724,b,4000,10025
70133,1564788112550,63,q3678,d,9000,10025
70134,1564788127522,64,q5328,b,8000,10025
70135,1564788141783,65,q4767,a,9000,10025
70136,1564788543386,66,q1618,a,38333,10025
70137,1564788543410,66,q1617,a,38333,10025
70138,1564788543426,66,q1619,a,38333,10025
70139,1564788682678,67,q2130,a,23333,10025
70140,1564788682680,67,q2132,b,23333,10025
70141,1564788682728,67,q2131,c,23333,10025
70142,1564788875232,68,q2075,a,26666,10025
70143,1564788875240,68,q2073,c,26666,10025
70144,1564788875296,68,q2074,d,26666,10025
70145,1564789030725,69,q1748,c,24666,10025
70146,1564789030747,69,q1747,b,24666,10025
70147,1564789030789,69,q1746,c,24666,10025
70148,1564789193650,70,q2183,a,24666,10025
70149,1564789193671,70,q2182,c,24666,10025
70150,1564789193688,70,q2181,c,24666,10025
70151,1564789411266,71,q6710,a,36000,10025
70152,1564789411277,71,q6709,b,36000,10025
70153,1564789411334,71,q6711,a,36000,10025
70154,1564789411337,71,q6712,a,36000,10025
70155,1564795730279,72,q6970,b,29250,10025
70156,1564795730285,72,q6971,b,29250,10025
70157,1564795730328,72,q6972,b,29250,10025
70158,1564795730367,72,q6969,d,29250,10025
70159,1564795906640,73,q6946,c,29750,10025
70160,1564795906706,73,q6948,d,29750,10025
70161,1564795906739,73,q6947,d,29750,10025
70162,1564795906817,73,q6945,c,29750,10025
70163,1564807911956,74,q2622,b,28000,10025
70164,1564807911973,74,q2624,b,28000,10025
70165,1564807911981,74,q2623,b,28000,10025
70166,1564808008897,75,q2995,c,28000,10025
70167,1564808008948,75,q2996,c,28000,10025
70168,1564808008956,75,q2994,c,28000,10025
70169,1564808087841,76,q2907,d,23333,10025
70170,1564808087865,76,q2909,a,23333,10025
70171,1564808087898,76,q2908,b,23333,10025
70172,1564808166792,77,q3517,b,22666,10025
70173,1564808166800,77,q3516,a,22666,10025
70174,1564808166815,77,q3518,c,22666,10025
70175,1564808271120,78,q2856,c,28666,10025
70176,1564808271163,78,q2858,b,28666,10025
70177,1564808271180,78,q2857,c,28666,10025
70178,1564808329171,79,q17367,b,28000,10025
70179,1564808376654,80,q4129,a,13000,10025
70180,1564808444005,81,q6149,b,27000,10025
70181,1564808505424,82,q6058,b,30000,10025
70182,1564808631996,83,q9040,c,85000,10025
70183,1564808711068,84,q3692,a,36000,10025
70184,1565406773359,85,q8170,a,20000,10025
70185,1566859333760,86,q151,d,23000,10025
70186,1566859424962,87,q60,a,21000,10025
70187,1566859497604,88,q11237,c,22000,10025
70188,1566859619174,89,q134,b,22000,10025
70189,1566859674888,90,q15,d,21000,10025
70190,1566859709270,91,q62,c,21000,10025
70191,1566859745579,92,q11024,a,20000,10025
70192,1566859793305,93,q125,b,23000,10025
70193,1566859852877,94,q57,a,20000,10025
70194,1566859902803,95,q108,c,21000,10025
70195,1566860074908,96,q4514,b,13000,10025
70196,1566860193118,97,q3985,d,16000,10025
70197,1566860210458,98,q9821,c,4000,10025
70198,1566860254598,99,q8665,b,33000,10025
70199,1566860283578,100,q4653,c,8000,10025
70200,1566860326080,101,q3815,d,35000,10025
70201,1566860349040,102,q17072,c,8000,10025
70202,1566860392975,103,q4836,c,34000,10025
70203,1566860440102,104,q4011,b,23000,10025
70204,1566860470385,105,q4547,a,23000,10025
70205,1566860560109,106,q850,c,16000,10025
70206,1566860633296,107,q1046,b,21000,10025
70207,1566860678391,108,q824,b,19000,10025
70208,1566860738769,109,q11262,a,16000,10025
70209,1566860773498,110,q1387,c,16000,10025
70210,1566860849060,111,q1184,b,15000,10025
70211,1566860878002,112,q628,a,20000,10025
70212,1566860917303,113,q11263,b,17000,10025
70213,1566860947400,114,q1391,b,16000,10025
70214,1566860990722,115,q1073,b,15000,10025
70215,1567378736873,116,q637,a,18000,10025
70216,1567378803881,117,q295,b,35000,10025
70217,1567378837084,118,q547,a,17000,10025
70218,1567378912571,119,q639,c,19000,10025
70219,1567378961731,120,q422,b,16000,10025
70220,1567379039996,121,q8925,c,31000,10025
70221,1567379090979,122,q5740,a,32000,10025
70222,1567379136809,123,q5337,b,29000,10025
70223,1567379154314,124,q5405,d,11000,10025
70224,1567379190872,125,q10310,b,21000,10025
70225,1567379217412,126,q4792,b,17000,10025
70226,1567379237068,127,q4476,c,11000,10025
70227,1567379273308,128,q6318,d,28000,10025
70228,1567379302115,129,q17201,d,21000,10025
70229,1567379372341,130,q4178,a,47000,10025
70230,1567379480315,131,q5770,b,25000,10025
70231,1567379548590,132,q6196,a,21000,10025
70232,1567379586122,133,q8626,c,26000,10025
70233,1567379699810,134,q4672,a,50000,10025
70234,1567379762761,135,q6049,a,26000,10025
70235,1567379877406,136,q4043,a,34000,10025
70236,1567379937977,137,q8495,d,18000,10025
70237,1567379952563,138,q6183,b,8000,10025
70238,1567380002532,139,q5683,c,43000,10025
70239,1567380103599,140,q3833,c,50000,10025
70240,1567380145293,141,q17361,c,21000,10025
70241,1567512995789,142,q7014,b,49600,10025
70242,1567512995808,142,q7016,a,49600,10025
70243,1567512995814,142,q7015,c,49600,10025
70244,1567512995890,142,q7017,c,49600,10025
70245,1567512995903,142,q7013,c,49600,10025
70246,1567513344829,143,q8214,a,67800,10025
70247,1567513344851,143,q8213,d,67800,10025
70248,1567513344853,143,q8215,b,67800,10025
70249,1567513344875,143,q8216,b,67800,10025
70250,1567513344886,143,q8212,b,67800,10025
70251,1567513829081,144,q7995,a,87400,10025
70252,1567513829132,144,q7993,a,87400,10025
70253,1567513829147,144,q7996,d,87400,10025
70254,1567513829173,144,q7994,d,87400,10025
70255,1567513829188,144,q7997,a,87400,10025
70256,1567549312187,145,q4486,a,33000,10025
70257,1567549440037,146,q6189,b,32000,10025
70258,1567549511518,147,q4308,d,33000,10025
70259,1567549609395,148,q9002,a,20000,10025
70260,1567549627652,149,q5339,c,11000,10025
70261,1567549642478,150,q5031,d,7000,10025
70262,1567549694734,151,q6549,a,44000,10025
70263,1567549750529,152,q9734,c,23000,10025
70264,1567549772123,153,q4497,b,14000,10025
70265,1567549840164,154,q3914,a,22000,10025
70266,1567549893359,155,q9578,d,40000,10025
70267,1567549924281,156,q8650,c,22000,10025
70268,1567550029439,157,q4135,a,52000,10025
70269,1567550089278,158,q5257,a,20000,10025
70270,1567550114606,159,q6188,c,19000,10025
70271,1567550153193,160,q8875,a,19000,10025
70272,1567550188330,161,q10020,b,29000,10025
70273,1567550249382,162,q8699,c,30000,10025
70274,1567550294087,163,q6254,c,25000,10025
70275,1567550330357,164,q9572,b,29000,10025
70276,1567550663722,165,q11678,d,38250,10025
70277,1567550663760,165,q11677,b,38250,10025
70278,1567550663801,165,q11675,c,38250,10025
70279,1567550663826,165,q11676,a,38250,10025
70280,1567589147580,166,q5238,b,24000,10025
70281,1567607432282,167,q4097,d,19000,10025
70282,1567607469650,168,q9606,c,25000,10025
70283,1567607500868,169,q8520,b,9000,10025
70284,1567607528301,170,q6760,c,22000,10025
70285,1567607586354,171,q4077,d,32000,10025
70286,1567607622655,172,q4543,d,29000,10025
70287,1567607668851,173,q17348,b,17000,10025
70288,1567607684928,174,q4831,d,10000,10025
70289,1567607740690,175,q5727,b,43000,10025
70290,1567607797263,176,q4605,c,38000,10025
70291,1567607845750,177,q9956,b,19000,10025
70292,1567607904379,178,q3701,d,39000,10025
70293,1567607952561,179,q4059,b,32000,10025
70294,1567608036337,180,q4122,d,21000,10025
70295,1567608069800,181,q17385,c,26000,10025
70296,1567608103720,182,q3788,a,10000,10025
70297,1567608156015,183,q4468,c,40000,10025
70298,1567608207166,184,q5493,a,45000,10025
70299,1567608265684,185,q8638,d,17000,10025
70300,1567608306333,186,q5695,b,27000,10025
70301,1567608335976,187,q5062,b,17000,10025
70302,1567608369368,188,q5737,c,13000,10025
70303,1567608418347,189,q8760,c,44000,10025
70304,1567608440179,190,q6074,a,15000,10025
70305,1567608463767,191,q3824,b,18000,10025
70306,1567608508397,192,q6453,b,26000,10025
70307,1567608572172,193,q17199,a,23000,10025
70308,1567608618721,194,q6499,a,39000,10025
70309,1567608659368,195,q5659,a,25000,10025
70310,1567608701640,196,q6731,b,34000,10025
70311,1567608755538,197,q17168,d,17000,10025
70312,1567608804285,198,q3703,b,42000,10025
70313,1567608850961,199,q6532,d,34000,10025
70314,1567608893449,200,q4083,b,19000,10025
70315,1567608936639,201,q17260,b,31000,10025
70316,1567634416807,202,q6331,c,17000,10025
70317,1567634449462,203,q6351,c,16000,10025
70318,1567634527402,204,q4045,d,72000,10025
70319,1567634584011,205,q9075,c,42000,10025
70320,1567634692305,206,q5095,b,63000,10025
70321,1567636245741,207,q2610,a,23333,10025
70322,1567636245759,207,q2611,c,23333,10025
70323,1567636245767,207,q2612,c,23333,10025
70324,1567636378126,208,q2871,d,22666,10025
70325,1567636378177,208,q2872,b,22666,10025
70326,1567636378404,208,q2873,c,22666,10025
70327,1567636655203,209,q6880,d,45500,10025
70328,1567636655265,209,q6878,b,45500,10025
70329,1567636655265,209,q6877,b,45500,10025
70330,1567636655277,209,q6879,a,45500,10025
70331,1567636991766,210,q6659,c,55000,10025
70332,1567636991766,210,q6660,a,55000,10025
70333,1567636991830,210,q6658,c,55000,10025
70334,1567636991900,210,q6657,c,55000,10025
70335,1567637219322,211,q6668,a,39500,10025
70336,1567637219324,211,q6667,a,39500,10025
70337,1567637219335,211,q6666,b,39500,10025
70338,1567637219356,211,q6665,c,39500,10025
70339,1567637304848,212,q6176,d,48000,10025
70340,1567637324974,213,q6327,c,13000,10025
70341,1567637381065,214,q8868,c,38000,10025
70342,1567637471149,215,q6171,c,61000,10025
70343,1567724144031,216,q3700,a,14000,10025
70344,1567724180301,217,q6328,a,31000,10025
70345,1567724225070,218,q17349,a,31000,10025
70346,1567724252548,219,q4380,d,19000,10025
70347,1567724462198,220,q6127,d,38000,10025
70348,1567724496960,221,q5782,c,7000,10025
70349,1567724524145,222,q9545,c,19000,10025
70350,1567724546836,223,q4529,d,16000,10025
70351,1567724567358,224,q4002,d,12000,10025
70352,1567724599159,225,q4479,c,26000,10025
70353,1567724626839,226,q9143,b,13000,10025
70354,1567843287875,227,q2464,b,24000,10025
70355,1567843287913,227,q2465,c,24000,10025
70356,1567843287947,227,q2463,c,24000,10025
70357,1567843435586,228,q1689,a,26000,10025
70358,1567843435621,228,q1691,d,26000,10025
70359,1567843435654,228,q1690,b,26000,10025
70360,1567843551460,229,q1439,d,15666,10025
70361,1567843551474,229,q1438,b,15666,10025
70362,1567843551491,229,q1437,d,15666,10025
70363,1567870003373,230,q2884,d,27666,10025
70364,1567870003401,230,q2885,a,27666,10025
70365,1567870003407,230,q2883,d,27666,10025
70366,1567870180951,231,q11281,b,22000,10025
70367,1567870180989,231,q11283,d,22000,10025
70368,1567870180998,231,q11282,d,22000,10025
70369,1567870360255,232,q2976,d,24333,10025
70370,1567870360296,232,q2978,b,24333,10025
70371,1567870360377,232,q2977,a,24333,10025
70372,1567870551354,233,q11915,b,28000,10025
70373,1567870551400,233,q11917,a,28000,10025
70374,1567870551434,233,q11916,c,28000,10025
70375,1567870551444,233,q11918,b,28000,10025
70376,1567870777203,234,q11261,b,18000,10025
70377,1567870818582,235,q693,c,14000,10025
70378,1567870879690,236,q1283,b,15000,10025
70379,1567870905312,237,q1392,c,17000,10025
70380,1567870935900,238,q11249,b,22000,10025
70381,1567870984774,239,q237,b,20000,10025
70382,1567871048583,240,q1121,b,13000,10025
70383,1567871089836,241,q900,a,20000,10025
70384,1567871115078,242,q11259,b,14000,10025
70385,1567871136417,243,q921,b,16000,10025
70386,1567871203526,244,q11240,d,22000,10025
70387,1567871242644,245,q192,d,21000,10025
70388,1567871274148,246,q65,b,21000,10025
70389,1567871326635,247,q78,d,22000,10025
70390,1567871360877,248,q11109,a,23000,10025
70391,1567871426276,249,q8065,a,22000,10025
70392,1567871464626,250,q8181,c,17000,10025
70393,1567871536954,251,q5550,b,22000,10025
70394,1567871569962,252,q9638,b,26000,10025
70395,1567871605618,253,q6255,b,30000,10025
70396,1567871695730,254,q8506,a,26000,10025
70397,1567871723411,255,q3695,b,21000,10025
70398,1567871741407,256,q5351,b,13000,10025
70399,1567871786644,257,q5896,d,40000,10025
70400,1567871819264,258,q9182,a,17000,10025
70401,1567871880757,259,q5784,d,11000,10025
70402,1567871892989,260,q4263,b,7000,10025
70403,1567871921461,261,q4272,c,21000,10025
70404,1567871952992,262,q10322,d,26000,10025
70405,1567871967545,263,q4160,a,9000,10025
70406,1567872013542,264,q4428,c,12000,10025
70407,1567872033923,265,q6523,b,15000,10025
70408,1567872065846,266,q9741,c,24000,10025
70409,1567872143428,267,q6486,b,31000,10025
70410,1567872171076,268,q4473,a,19000,10025
70411,1567872193130,269,q3777,c,15000,10025
70412,1567872218382,270,q10156,d,18000,10025
70413,1567895575528,271,q498,c,17000,10025
70414,1567895593254,272,q917,a,9000,10025
70415,1567895616706,273,q1061,c,15000,10025
70416,1567895640924,274,q684,b,15000,10025
70417,1567895669160,275,q878,b,21000,10025
70418,1567895720815,276,q1208,b,15000,10025
70419,1567900258587,277,q5652,d,61000,10025
70420,1567900315468,278,q5094,a,27000,10025
70421,1567900362896,279,q6758,a,39000,10025
70422,1567900409480,280,q9899,b,22000,10025
70423,1567900476420,281,q5416,b,61000,10025
70424,1567900542595,282,q6507,c,22000,10025
70425,1567900581147,283,q4203,c,20000,10025
70426,1515907012108,1,q8098,b,17000,100250
70427,1515907033449,2,q8074,d,18000,100250
70428,1515907061638,3,q176,b,25000,100250
70429,1515907080949,4,q1279,c,16000,100250
70430,1515936915053,5,q2067,c,38333,100250
70431,1515936915083,5,q2068,a,38333,100250
70432,1515936915127,5,q2069,d,38333,100250
70433,1515936991462,6,q3412,a,23666,100250
70434,1515936991474,6,q3413,c,23666,100250
70435,1515936991477,6,q3411,a,23666,100250
70436,1515967603101,7,q2991,c,14000,100250
70437,1515967603107,7,q2993,b,14000,100250
70438,1515967603194,7,q2992,c,14000,100250
70439,1515967664062,8,q2629,b,19000,100250
70440,1515967664072,8,q2628,b,19000,100250
70441,1515967664169,8,q2630,b,19000,100250
70442,1515967699760,9,q4555,d,33000,100250
70443,1515967731393,10,q4178,a,29000,100250
70444,1515967766927,11,q4761,b,33000,100250
70445,1515967778929,12,q6185,b,10000,100250
70446,1515967802596,13,q6243,d,21000,100250
70447,1515967837208,14,q6442,c,32000,100250
70448,1515967962096,15,q6950,a,30250,100250
70449,1515967962102,15,q6951,c,30250,100250
70450,1515967962138,15,q6949,d,30250,100250
70451,1515967962251,15,q6952,a,30250,100250
70452,1515996588428,16,q7336,d,61500,100250
70453,1515996588474,16,q7337,b,61500,100250
70454,1515996588498,16,q7335,c,61500,100250
70455,1515996588538,16,q7338,c,61500,100250
70456,1516074998110,17,q5390,b,27000,100250
70457,1516075051434,18,q5069,b,24000,100250
70458,1516075111291,19,q6147,b,26000,100250
70459,1516075162535,20,q9108,d,36000,100250
70460,1516075202073,21,q3928,b,24000,100250
70461,1516093089358,22,q87,a,23000,100250
70462,1516093143973,23,q8103,b,19000,100250
70463,1516093187363,24,q8163,a,15000,100250
70464,1516093240131,25,q8103,d,12000,100250
70465,1516093265380,26,q8163,b,19000,100250
70466,1516093304416,27,q11050,d,18000,100250
70467,1516093340999,28,q8159,a,24000,100250
70468,1516246334214,29,q609,a,19000,100250
70469,1516246369525,30,q633,b,15000,100250
70470,1516246417124,31,q920,a,16000,100250
70471,1516246444908,32,q11263,c,17000,100250
70472,1516246469427,33,q1344,a,10000,100250
70473,1523117612390,34,q6870,b,64000,100250
70474,1523117612405,34,q6872,c,64000,100250
70475,1523117612434,34,q6871,d,64000,100250
70476,1523117612478,34,q6869,a,64000,100250
70477,1523118035880,35,q6991,b,46500,100250
70478,1523118035900,35,q6989,a,46500,100250
70479,1523118035933,35,q6992,b,46500,100250
70480,1523118035952,35,q6990,c,46500,100250
70481,1523937071020,36,q2719,c,2666,100250
70482,1523937071049,36,q2718,a,2666,100250
70483,1523937071053,36,q2720,c,2666,100250
70484,1523937175757,37,q3155,b,27666,100250
70485,1523937175805,37,q3153,b,27666,100250
70486,1523937175812,37,q3154,b,27666,100250
70487,1528671259898,38,q3040,a,24000,100250
70488,1528671259943,38,q3039,c,24000,100250
70489,1528671259968,38,q3041,a,24000,100250
70490,1539001796660,39,q8139,b,23000,100250
70491,1539001832538,40,q8061,b,27000,100250
70492,1539001864207,41,q11106,d,24000,100250
70493,1539001892639,42,q8110,a,21000,100250
70494,1539001920369,43,q57,a,21000,100250
70495,1539002077399,44,q11302,c,33000,100250
70496,1539002077441,44,q11304,c,33000,100250
70497,1539002077442,44,q11303,d,33000,100250
70498,1539002204420,45,q3381,b,23666,100250
70499,1539002204460,45,q3383,b,23666,100250
70500,1539002204507,45,q3382,b,23666,100250
70501,1539002327931,46,q6741,b,28000,100250
70502,1539002359349,47,q5736,a,23000,100250
70503,1539002389629,48,q9831,b,23000,100250
70504,1539002435429,49,q5747,d,19000,100250
70505,1539002496006,50,q5336,b,25000,100250
70506,1539002711054,51,q6657,c,37250,100250
70507,1539002711084,51,q6660,a,37250,100250
70508,1539002711089,51,q6659,a,37250,100250
70509,1539002711178,51,q6658,a,37250,100250
70510,1539002930134,52,q10874,d,25250,100250
70511,1539002930147,52,q10873,d,25250,100250
70512,1539002930171,52,q10875,c,25250,100250
70513,1539002930238,52,q10872,a,25250,100250
70514,1539003153306,53,q6976,d,47250,100250
70515,1539003153311,53,q6975,c,47250,100250
70516,1539003153319,53,q6974,c,47250,100250
70517,1539003153366,53,q6973,a,47250,100250
70518,1539169390771,54,q6353,a,14000,100250
70519,1539169424116,55,q8383,b,24000,100250
70520,1539169493137,56,q5473,b,27000,100250
70521,1539169549483,57,q4404,a,20000,100250
70522,1539169584012,58,q3808,d,9000,100250
70523,1539169721193,59,q321,b,18000,100250
70524,1539169755871,60,q818,a,17000,100250
70525,1539169782846,61,q11262,a,16000,100250
70526,1539169810282,62,q887,c,17000,100250
70527,1539169841802,63,q455,c,15000,100250
70528,1543124087166,64,q9067,a,50000,100250
70529,1543124115678,65,q5375,c,17000,100250
70530,1543124177936,66,q6334,c,41000,100250
70531,1543124359931,67,q6497,d,156000,100250
70532,1543124424880,68,q8582,b,36000,100250
70533,1543125109921,69,q6641,a,50000,100250
70534,1543125109982,69,q6644,a,50000,100250
70535,1543125109991,69,q6643,c,50000,100250
70536,1543125110001,69,q6642,b,50000,100250
70537,1543125232965,70,q4311,d,14000,100250
70538,1543125264804,71,q4524,d,25000,100250
70539,1543125323356,72,q4096,d,51000,100250
70540,1543125385519,73,q8535,a,34000,100250
70541,1543125447582,74,q5784,c,53000,100250
70542,1543125528436,75,q5765,b,54000,100250
70543,1543125623995,76,q5334,c,64000,100250
70544,1543125679337,77,q10303,a,41000,100250
70545,1543125707015,78,q4360,d,13000,100250
70546,1543125742038,79,q3774,a,27000,100250
70547,1515907484458,1,q8098,b,15000,100251
70548,1515907509048,2,q8074,d,22000,100251
70549,1515907541904,3,q176,b,29000,100251
70550,1515907559735,4,q1279,c,15000,100251
70551,1515907648810,5,q2067,c,28333,100251
70552,1515907649488,5,q2068,b,28333,100251
70553,1515907650083,5,q2069,d,28333,100251
70554,1515907699192,6,q3411,d,15333,100251
70555,1515907699707,6,q3412,a,15333,100251
70556,1515907700218,6,q3413,b,15333,100251
70557,1515907747793,7,q2991,c,14666,100251
70558,1515907748236,7,q2992,a,14666,100251
70559,1515907748685,7,q2993,b,14666,100251
70560,1515907850680,8,q2628,b,32333,100251
70561,1515907851738,8,q2629,a,32333,100251
70562,1515907852336,8,q2630,b,32333,100251
70563,1515907863277,9,q4555,b,9000,100251
70564,1515907888849,10,q4178,c,24000,100251
70565,1515907910761,11,q4761,d,20000,100251
70566,1515907929584,12,q6185,b,16000,100251
70567,1515907962707,13,q6243,d,31000,100251
70568,1515908008656,14,q6442,b,44000,100251
70569,1515908179593,15,q6949,c,42000,100251
70570,1515908180384,15,q6950,d,42000,100251
70571,1515908181148,15,q6951,a,42000,100251
70572,1515908181857,15,q6952,a,42000,100251
70573,1515908413516,16,q7335,d,57250,100251
70574,1515908414316,16,q7336,a,57250,100251
70575,1515908415085,16,q7337,b,57250,100251
70576,1515908416122,16,q7338,b,57250,100251
70577,1515906417655,1,q8098,b,25000,100252
70578,1515906442486,2,q8074,d,22000,100252
70579,1515906472156,3,q176,d,28000,100252
70580,1515906494157,4,q1279,c,20000,100252
70581,1516681018311,1,q8098,b,24000,100253
